data,ano,mes,dia,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao,dia_ano,mes_seno,mes_cosseno,dia_semana,fim_semana,precip_lag_1,temp_lag_1,umidade_lag_1,precip_lag_2,temp_lag_2,umidade_lag_2,precip_lag_3,temp_lag_3,umidade_lag_3,precip_lag_7,temp_lag_7,umidade_lag_7,precip_media_3d,temp_media_3d,umidade_media_3d,precip_media_7d,temp_media_7d,umidade_media_7d,precip_media_14d,temp_media_14d,umidade_media_14d,temp_tendencia,precip_tendencia,fen_El Niño Forte,fen_El Niño Fraco,fen_El Niño Moderado,fen_La Niña Forte,fen_La Niña Fraca,fen_La Niña Moderada,fen_Neutro,estacao_cod,chuva_forte
2025-10-23,2025,10,23,41.3,26.9,74.7,14.6,1012.3,Seca,296,-0.8660254037844386,0.5000000000000001,3,0,52.5,26.3,67.6,0.0,27.0,72.5,5.3,28.4,67.9,30.0,28.2,77.0,31.266666666666826,26.73333333333333,71.60000000000001,26.314285714285713,27.771428571428572,71.78571428571428,17.192857142857143,27.978571428571428,73.61428571428571,0.5999999999999979,-11.200000000000003,False,False,False,False,False,False,True,0,1
2025-10-24,2025,10,24,31.9,28.5,76.8,12.6,1012.6,Seca,297,-0.8660254037844386,0.5000000000000001,4,0,41.3,26.9,74.7,52.5,26.3,67.6,0.0,27.0,72.5,34.1,28.3,67.1,41.900000000000155,27.23333333333333,73.03333333333333,25.999999999999996,27.8,73.17142857142858,18.585714285714285,27.964285714285715,73.68571428571428,1.6000000000000014,-9.399999999999999,False,False,False,False,False,False,True,0,1
2025-10-25,2025,10,25,18.7,27.5,75.7,24.2,1011.6,Seca,298,-0.8660254037844386,0.5000000000000001,5,1,31.9,28.5,76.8,41.3,26.9,74.7,52.5,26.3,67.6,34.8,28.7,77.1,30.633333333333493,27.633333333333336,75.73333333333333,23.7,27.62857142857143,72.97142857142856,19.921428571428574,27.814285714285713,74.01428571428572,-1.0,-13.2,False,False,False,False,False,False,True,0,1
2025-10-26,2025,10,26,8.8,27.1,80.6,12.6,1012.2,Seca,299,-0.8660254037844386,0.5000000000000001,6,1,18.7,27.5,75.7,31.9,28.5,76.8,41.3,26.9,74.7,16.2,28.8,75.6,19.80000000000016,27.7,77.7,22.642857142857142,27.385714285714283,73.68571428571428,20.55,27.800000000000004,74.51428571428572,-0.3999999999999986,-9.899999999999999,False,False,False,False,False,False,True,0,1
2025-10-27,2025,10,27,11.5,29.0,62.7,15.1,1011.1,Seca,300,-0.8660254037844386,0.5000000000000001,0,0,8.8,27.1,80.6,18.7,27.5,75.7,31.9,28.5,76.8,5.3,28.4,67.9,13.000000000000162,27.866666666666664,73.0,23.52857142857143,27.471428571428568,72.94285714285715,20.36428571428571,27.800000000000004,73.64285714285714,1.8999999999999986,2.6999999999999993,False,False,False,False,False,False,True,0,1
2025-10-28,2025,10,28,0.0,27.9,70.4,21.2,1010.0,Seca,301,-0.8660254037844386,0.5000000000000001,1,0,11.5,29.0,62.7,8.8,27.1,80.6,18.7,27.5,75.7,0.0,27.0,72.5,6.766666666666828,28.0,71.23333333333333,23.52857142857143,27.599999999999998,72.64285714285714,20.36428571428571,27.87857142857143,73.17857142857143,-1.1000000000000014,-11.5,False,False,False,False,False,False,True,0,0
2025-10-29,2025,10,29,0.0,27.3,78.9,13.3,1011.2,Seca,302,-0.8660254037844386,0.5000000000000001,2,0,0.0,27.9,70.4,11.5,29.0,62.7,8.8,27.1,80.6,52.5,26.3,67.6,3.8333333333334942,28.066666666666666,70.66666666666667,16.02857142857143,27.742857142857144,74.25714285714285,20.36428571428571,27.85,73.18571428571428,-0.5999999999999979,0.0,False,False,False,False,False,False,True,0,0
2025-10-30,2025,10,30,29.4,28.3,74.9,14.1,1011.9,Seca,303,-0.8660254037844386,0.5000000000000001,3,0,0.0,27.3,78.9,0.0,27.9,70.4,11.5,29.0,62.7,41.3,26.9,74.7,9.80000000000016,27.833333333333332,74.73333333333333,14.328571428571427,27.942857142857143,74.28571428571429,20.321428571428573,27.857142857142858,73.03571428571429,1.0,29.4,False,False,False,False,False,False,True,0,1
2025-10-31,2025,10,31,24.8,28.6,72.1,22.4,1011.3,Seca,304,-0.8660254037844386,0.5000000000000001,4,0,29.4,28.3,74.9,0.0,27.3,78.9,0.0,27.9,70.4,31.9,28.5,76.8,18.06666666666683,28.066666666666666,75.3,13.314285714285715,27.957142857142856,73.61428571428571,19.657142857142855,27.87857142857143,73.39285714285714,0.3000000000000007,-4.599999999999998,False,False,False,False,False,False,True,0,1
2025-11-01,2025,11,1,16.9,25.8,67.7,16.5,1016.0,Seca,305,-0.5000000000000004,0.8660254037844384,5,1,24.8,28.6,72.1,29.4,28.3,74.9,0.0,27.3,78.9,18.7,27.5,75.7,23.70000000000016,27.566666666666666,71.56666666666666,13.057142857142859,27.714285714285715,72.47142857142858,18.378571428571426,27.67142857142857,72.72142857142858,-2.8000000000000007,-7.900000000000002,False,False,False,False,False,False,True,0,1
2025-11-02,2025,11,2,23.8,26.7,71.4,17.3,1012.1,Seca,306,-0.5000000000000004,0.8660254037844384,6,1,16.9,25.8,67.7,24.8,28.6,72.1,29.4,28.3,74.9,8.8,27.1,80.6,21.833333333333496,27.03333333333333,70.39999999999999,15.2,27.657142857142862,71.15714285714286,18.92142857142857,27.521428571428572,72.42142857142856,0.8999999999999986,6.900000000000002,False,False,False,False,False,False,True,0,1
2025-11-03,2025,11,3,0.0,28.8,72.9,38.0,1011.3,Seca,307,-0.5000000000000004,0.8660254037844384,0,0,23.8,26.7,71.4,16.9,25.8,67.7,24.8,28.6,72.1,11.5,29.0,62.7,13.566666666666828,27.099999999999998,70.66666666666667,13.557142857142859,27.62857142857143,72.61428571428571,18.54285714285714,27.55,72.77857142857144,2.1000000000000014,-23.8,False,False,False,False,False,False,True,0,0
2025-11-04,2025,11,4,62.4,29.4,63.6,14.7,1016.4,Seca,308,-0.5000000000000004,0.8660254037844384,1,0,0.0,28.8,72.9,23.8,26.7,71.4,16.9,25.8,67.7,0.0,27.9,70.4,28.733333333333494,28.3,69.30000000000001,22.47142857142857,27.842857142857145,71.64285714285714,23.0,27.721428571428568,72.14285714285714,0.5999999999999979,62.4,False,False,False,False,False,False,True,0,1
2025-11-05,2025,11,5,115.2,27.3,78.8,13.4,1014.3,Seca,309,-0.5000000000000004,0.8660254037844384,2,0,62.4,29.4,63.6,0.0,28.8,72.9,23.8,26.7,71.4,0.0,27.3,78.9,59.20000000000016,28.5,71.76666666666667,38.92857142857143,27.842857142857138,71.62857142857142,27.478571428571428,27.79285714285714,72.94285714285715,-2.099999999999998,52.800000000000004,False,False,False,False,False,False,True,0,1
2025-11-06,2025,11,6,13.3,26.4,79.2,14.0,1007.9,Seca,310,-0.5000000000000004,0.8660254037844384,3,0,115.2,27.3,78.8,62.4,29.4,63.6,0.0,28.8,72.9,29.4,28.3,74.9,63.633333333333496,27.7,73.86666666666666,36.628571428571426,27.571428571428573,72.24285714285715,25.478571428571428,27.75714285714286,73.26428571428572,-0.9000000000000021,-101.9,False,False,False,False,False,False,True,0,1
2025-11-07,2025,11,7,43.4,27.3,78.7,14.7,1014.2,Seca,311,-0.5000000000000004,0.8660254037844384,4,0,13.3,26.4,79.2,115.2,27.3,78.8,62.4,29.4,63.6,24.8,28.6,72.1,57.30000000000016,27.0,78.89999999999999,39.285714285714285,27.385714285714283,73.18571428571428,26.3,27.67142857142857,73.39999999999999,0.9000000000000021,30.099999999999998,False,False,False,False,False,False,True,0,1
2025-11-08,2025,11,8,182.6,28.1,70.6,15.9,1010.3,Seca,312,-0.5000000000000004,0.8660254037844384,5,1,43.4,27.3,78.7,13.3,26.4,79.2,115.2,27.3,78.8,16.9,25.8,67.7,79.76666666666682,27.266666666666666,76.16666666666667,62.957142857142856,27.714285714285715,73.60000000000001,38.00714285714286,27.714285714285715,73.03571428571429,0.8000000000000007,139.2,False,False,False,False,False,False,True,0,1
2025-11-09,2025,11,9,29.1,28.2,74.0,15.7,1011.8,Seca,313,-0.5000000000000004,0.8660254037844384,6,1,182.6,28.1,70.6,43.4,27.3,78.7,13.3,26.4,79.2,23.8,26.7,71.4,85.03333333333349,27.866666666666664,74.43333333333334,63.714285714285715,27.928571428571427,73.97142857142856,39.45714285714286,27.79285714285714,72.56428571428572,0.09999999999999787,-153.5,False,False,False,False,False,False,True,0,1
2025-11-10,2025,11,10,0.0,27.4,69.6,12.4,1015.4,Seca,314,-0.5000000000000004,0.8660254037844384,0,0,29.1,28.2,74.0,182.6,28.1,70.6,43.4,27.3,78.7,0.0,28.8,72.9,70.56666666666682,27.900000000000002,71.39999999999999,63.714285714285715,27.728571428571428,73.5,38.63571428571429,27.678571428571427,73.05714285714285,-0.8000000000000007,-29.1,False,False,False,False,False,False,True,0,0
2025-11-11,2025,11,11,15.6,28.0,70.4,12.7,1009.7,Seca,315,-0.5000000000000004,0.8660254037844384,1,0,0.0,27.4,69.6,29.1,28.2,74.0,182.6,28.1,70.6,62.4,29.4,63.6,14.900000000000162,27.866666666666664,71.33333333333333,57.028571428571425,27.52857142857143,74.47142857142856,39.75000000000001,27.685714285714287,73.05714285714286,0.6000000000000014,15.6,False,False,False,False,False,False,True,0,1
2025-11-12,2025,11,12,25.0,28.1,75.1,30.6,1008.9,Seca,316,-0.5000000000000004,0.8660254037844384,2,0,15.6,28.0,70.4,0.0,27.4,69.6,29.1,28.2,74.0,115.2,27.3,78.8,13.533333333333495,27.833333333333332,71.7,44.142857142857146,27.642857142857142,73.94285714285715,41.53571428571429,27.74285714285714,72.78571428571429,0.10000000000000142,9.4,False,False,False,False,False,False,True,0,1
2025-11-13,2025,11,13,46.5,27.4,78.2,17.9,1015.3,Seca,317,-0.5000000000000004,0.8660254037844384,3,0,25.0,28.1,75.1,15.6,28.0,70.4,0.0,27.4,69.6,13.3,26.4,79.2,29.03333333333349,27.833333333333332,74.56666666666666,48.885714285714286,27.785714285714285,73.8,42.75714285714286,27.678571428571427,73.02142857142857,-0.7000000000000028,21.5,False,False,False,False,False,False,True,0,1
2025-11-14,2025,11,14,34.0,27.2,79.8,18.1,1009.7,Seca,318,-0.5000000000000004,0.8660254037844384,4,0,46.5,27.4,78.2,25.0,28.1,75.1,15.6,28.0,70.4,43.4,27.3,78.7,35.16666666666683,27.566666666666666,77.7,47.54285714285714,27.771428571428572,73.95714285714287,43.41428571428572,27.57857142857143,73.57142857142857,-0.1999999999999993,-12.5,False,False,False,False,False,False,True,0,1
2025-11-15,2025,11,15,76.2,26.0,72.2,12.2,1017.3,Seca,319,-0.5000000000000004,0.8660254037844384,5,1,34.0,27.2,79.8,46.5,27.4,78.2,25.0,28.1,75.1,182.6,28.1,70.6,52.2333333333335,26.866666666666664,76.73333333333333,32.34285714285714,27.47142857142857,74.18571428571428,47.65,27.592857142857145,73.89285714285714,-1.1999999999999993,42.2,False,False,False,False,False,False,True,0,1
2025-11-16,2025,11,16,87.2,26.5,69.5,16.6,1009.8,Seca,320,-0.5000000000000004,0.8660254037844384,6,1,76.2,26.0,72.2,34.0,27.2,79.8,46.5,27.4,78.2,29.1,28.2,74.0,65.80000000000017,26.566666666666666,73.83333333333333,40.642857142857146,27.22857142857143,73.54285714285713,52.17857142857143,27.57857142857143,73.75714285714287,0.5,11.0,False,False,False,False,False,False,True,0,1
2025-11-17,2025,11,17,0.0,27.2,72.5,22.0,1011.1,Seca,321,-0.5000000000000004,0.8660254037844384,0,0,87.2,26.5,69.5,76.2,26.0,72.2,34.0,27.2,79.8,0.0,27.4,69.6,54.46666666666683,26.566666666666663,71.39999999999999,40.642857142857146,27.2,73.95714285714287,52.17857142857143,27.464285714285715,73.72857142857143,0.6999999999999993,-87.2,False,False,False,False,False,False,True,0,0
2025-11-18,2025,11,18,28.7,28.1,81.1,18.5,1008.7,Seca,322,-0.5000000000000004,0.8660254037844384,1,0,0.0,27.2,72.5,87.2,26.5,69.5,76.2,26.0,72.2,15.6,28.0,70.4,38.633333333333496,27.266666666666666,74.36666666666667,42.51428571428571,27.214285714285715,75.48571428571428,49.771428571428565,27.371428571428574,74.97857142857143,0.9000000000000021,28.7,False,False,False,False,False,False,True,0,1
2025-11-19,2025,11,19,8.6,28.2,75.1,20.4,1012.0,Seca,323,-0.5000000000000004,0.8660254037844384,2,0,28.7,28.1,81.1,0.0,27.2,72.5,87.2,26.5,69.5,25.0,28.1,75.1,12.433333333333493,27.833333333333332,76.23333333333333,40.17142857142857,27.228571428571428,75.48571428571428,42.15714285714285,27.435714285714287,74.71428571428571,0.09999999999999787,-20.1,False,False,False,False,False,False,True,0,1
2025-11-20,2025,11,20,11.0,28.6,77.1,17.2,1013.6,Seca,324,-0.5000000000000004,0.8660254037844384,3,0,8.6,28.2,75.1,28.7,28.1,81.1,0.0,27.2,72.5,46.5,27.4,78.2,16.10000000000016,28.3,77.76666666666667,35.1,27.400000000000002,75.32857142857142,41.99285714285714,27.592857142857138,74.56428571428572,0.40000000000000213,2.4000000000000004,False,False,False,False,False,False,True,0,1
2025-11-21,2025,11,21,3.9,27.4,71.1,33.0,1015.1,Seca,325,-0.5000000000000004,0.8660254037844384,4,0,11.0,28.6,77.1,8.6,28.2,75.1,28.7,28.1,81.1,34.0,27.2,79.8,7.833333333333495,28.066666666666666,74.43333333333332,30.8,27.428571428571427,74.08571428571429,39.17142857142857,27.6,74.02142857142857,-1.2000000000000028,-7.1,False,False,False,False,False,False,True,0,0
2025-11-22,2025,11,22,84.5,28.4,75.6,16.0,1017.9,Seca,326,-0.5000000000000004,0.8660254037844384,5,1,3.9,27.4,71.1,11.0,28.6,77.1,8.6,28.2,75.1,76.2,26.0,72.2,33.133333333333496,28.13333333333333,74.60000000000001,31.985714285714288,27.77142857142857,74.57142857142857,32.16428571428572,27.62142857142857,74.37857142857142,1.0,80.6,False,False,False,False,False,False,True,0,1
2025-11-23,2025,11,23,56.6,27.1,73.8,10.4,1015.6,Seca,327,-0.5000000000000004,0.8660254037844384,6,1,84.5,28.4,75.6,3.9,27.4,71.1,11.0,28.6,77.1,87.2,26.5,69.5,48.33333333333349,27.633333333333336,73.49999999999999,27.61428571428571,27.857142857142858,75.18571428571428,34.128571428571426,27.542857142857144,74.36428571428571,-1.2999999999999972,-27.9,False,False,False,False,False,False,True,0,1
2025-11-24,2025,11,24,82.0,26.9,69.4,22.4,1010.8,Seca,328,-0.5000000000000004,0.8660254037844384,0,0,56.6,27.1,73.8,84.5,28.4,75.6,3.9,27.4,71.1,0.0,27.2,72.5,74.36666666666683,27.466666666666665,72.93333333333332,39.32857142857143,27.814285714285713,74.74285714285715,39.98571428571428,27.507142857142856,74.35000000000001,-0.20000000000000284,25.4,False,False,False,False,False,False,True,0,1
2025-11-25,2025,11,25,41.1,28.8,76.1,20.5,1010.6,Seca,329,-0.5000000000000004,0.8660254037844384,1,0,82.0,26.9,69.4,56.6,27.1,73.8,84.5,28.4,75.6,28.7,28.1,81.1,59.900000000000155,27.600000000000005,73.1,41.1,27.914285714285715,74.02857142857142,41.80714285714286,27.564285714285713,74.75714285714285,1.9000000000000021,-40.9,False,False,False,False,False,False,True,0,1
2025-11-26,2025,11,26,20.1,28.6,72.7,13.6,1014.7,Seca,330,-0.5000000000000004,0.8660254037844384,2,0,41.1,28.8,76.1,82.0,26.9,69.4,56.6,27.1,73.8,8.6,28.2,75.1,47.7333333333335,28.099999999999998,72.73333333333333,42.74285714285714,27.971428571428568,73.68571428571428,41.457142857142856,27.6,74.58571428571429,-0.1999999999999993,-21.0,False,False,False,False,False,False,True,0,1
2025-11-27,2025,11,27,49.1,27.0,78.1,13.0,1018.0,Seca,331,-0.5000000000000004,0.8660254037844384,3,0,20.1,28.6,72.7,41.1,28.8,76.1,82.0,26.9,69.4,11.0,28.6,77.1,36.76666666666683,28.133333333333336,75.63333333333333,48.185714285714276,27.74285714285714,73.82857142857142,41.642857142857146,27.571428571428573,74.57857142857142,-1.6000000000000014,29.0,False,False,False,False,False,False,True,0,1
2025-11-28,2025,11,28,37.5,28.1,76.8,18.1,1005.6,Seca,332,-0.5000000000000004,0.8660254037844384,4,0,49.1,27.0,78.1,20.1,28.6,72.7,41.1,28.8,76.1,3.9,27.4,71.1,35.56666666666683,27.900000000000002,75.86666666666666,52.98571428571428,27.842857142857138,74.64285714285714,41.892857142857146,27.635714285714283,74.36428571428571,1.1000000000000014,-11.600000000000001,False,False,False,False,False,False,True,0,1
2025-11-29,2025,11,29,27.3,28.0,73.4,22.5,1014.2,Seca,333,-0.5000000000000004,0.8660254037844384,5,1,37.5,28.1,76.8,49.1,27.0,78.1,20.1,28.6,72.7,84.5,28.4,75.6,37.96666666666683,27.7,76.1,44.81428571428571,27.785714285714285,74.32857142857142,38.4,27.77857142857143,74.45,-0.10000000000000142,-10.2,False,False,False,False,False,False,True,0,1
2025-11-30,2025,11,30,0.0,26.9,75.4,11.4,1007.8,Seca,334,-0.5000000000000004,0.8660254037844384,6,1,27.3,28.0,73.4,37.5,28.1,76.8,49.1,27.0,78.1,56.6,27.1,73.8,21.600000000000165,27.666666666666668,75.2,36.72857142857142,27.757142857142856,74.55714285714286,32.17142857142857,27.807142857142857,74.87142857142858,-1.1000000000000014,-27.3,False,False,False,False,False,False,True,0,0
2025-12-01,2025,12,1,25.3,26.2,71.9,10.5,1013.5,Transição,335,-2.4492935982947064e-16,1.0,0,0,0.0,26.9,75.4,27.3,28.0,73.4,37.5,28.1,76.8,82.0,26.9,69.4,17.533333333333495,27.03333333333333,73.56666666666668,28.62857142857143,27.657142857142862,74.91428571428571,33.97857142857143,27.735714285714288,74.82857142857142,-0.6999999999999993,25.3,False,False,False,False,False,False,True,1,1
2025-12-02,2025,12,2,43.8,27.3,70.1,17.1,1015.3,Transição,336,-2.4492935982947064e-16,1.0,1,0,25.3,26.2,71.9,0.0,26.9,75.4,27.3,28.0,73.4,41.1,28.8,76.1,23.03333333333349,26.8,72.46666666666667,29.014285714285716,27.442857142857143,74.05714285714285,35.05714285714286,27.678571428571427,74.04285714285713,1.1000000000000014,18.499999999999996,False,False,False,False,False,False,True,1,1
2025-12-03,2025,12,3,18.6,25.4,67.5,18.0,1008.3,Transição,337,-2.4492935982947064e-16,1.0,2,0,43.8,27.3,70.1,25.3,26.2,71.9,0.0,26.9,75.4,20.1,28.6,72.7,29.23333333333349,26.3,69.83333333333333,28.8,26.985714285714288,73.31428571428572,35.771428571428565,27.478571428571428,73.5,-1.9000000000000021,-25.199999999999996,False,False,False,False,False,False,True,1,1
2025-12-04,2025,12,4,32.9,26.9,83.4,19.9,1009.6,Transição,338,-2.4492935982947064e-16,1.0,3,0,18.6,25.4,67.5,43.8,27.3,70.1,25.3,26.2,71.9,49.1,27.0,78.1,31.766666666666826,26.53333333333333,73.66666666666667,26.485714285714284,26.97142857142857,74.07142857142857,37.33571428571428,27.357142857142858,73.95,1.5,14.299999999999997,False,False,False,False,False,False,True,1,1
2025-12-05,2025,12,5,67.0,27.2,73.5,15.0,1012.3,Transição,339,-2.4492935982947064e-16,1.0,4,0,32.9,26.9,83.4,18.6,25.4,67.5,43.8,27.3,70.1,37.5,28.1,76.8,39.50000000000016,26.5,74.8,30.699999999999996,26.842857142857138,73.60000000000001,41.84285714285714,27.342857142857145,74.12142857142858,0.3000000000000007,34.1,False,False,False,False,False,False,True,1,1
2025-12-06,2025,12,6,24.7,26.1,76.4,12.5,1010.4,Transição,340,-2.4492935982947064e-16,1.0,5,1,67.0,27.2,73.5,32.9,26.9,83.4,18.6,25.4,67.5,27.3,28.0,73.4,41.533333333333495,26.733333333333334,77.76666666666667,30.32857142857143,26.571428571428566,74.02857142857144,37.57142857142857,27.178571428571427,74.17857142857143,-1.0999999999999979,-42.3,False,False,False,False,False,False,True,1,1
2025-12-07,2025,12,7,148.0,26.7,70.4,15.9,1013.8,Transição,341,-2.4492935982947064e-16,1.0,6,1,24.7,26.1,76.4,67.0,27.2,73.5,32.9,26.9,83.4,0.0,26.9,75.4,79.90000000000016,26.666666666666668,73.43333333333334,51.471428571428575,26.542857142857144,73.31428571428572,44.1,27.15,73.9357142857143,0.5999999999999979,123.3,False,False,False,False,False,False,True,1,1
2025-12-08,2025,12,8,25.8,27.1,71.8,11.6,1012.7,Transição,342,-2.4492935982947064e-16,1.0,0,0,148.0,26.7,70.4,24.7,26.1,76.4,67.0,27.2,73.5,25.3,26.2,71.9,66.16666666666684,26.633333333333336,72.86666666666667,51.542857142857144,26.67142857142857,73.3,40.08571428571428,27.164285714285715,74.10714285714286,0.40000000000000213,-122.2,False,False,False,False,False,False,True,1,1
2025-12-09,2025,12,9,46.6,26.7,73.7,26.2,1012.7,Transição,343,-2.4492935982947064e-16,1.0,1,0,25.8,27.1,71.8,148.0,26.7,70.4,24.7,26.1,76.4,43.8,27.3,70.1,73.46666666666684,26.833333333333332,71.96666666666667,51.94285714285714,26.585714285714285,73.81428571428572,40.47857142857142,27.014285714285712,73.9357142857143,-0.40000000000000213,20.8,False,False,False,False,False,False,True,1,1
2025-12-10,2025,12,10,52.6,28.5,71.8,32.6,1014.1,Transição,344,-2.4492935982947064e-16,1.0,2,0,46.6,26.7,73.7,25.8,27.1,71.8,148.0,26.7,70.4,18.6,25.4,67.5,41.666666666666835,27.433333333333334,72.43333333333334,56.800000000000004,27.02857142857143,74.42857142857143,42.800000000000004,27.007142857142856,73.87142857142858,1.8000000000000007,6.0,False,False,False,False,False,False,True,1,1
2025-12-11,2025,12,11,126.7,26.9,65.7,13.7,1013.9,Transição,345,-2.4492935982947064e-16,1.0,3,0,52.6,28.5,71.8,46.6,26.7,73.7,25.8,27.1,71.8,32.9,26.9,83.4,75.30000000000018,27.366666666666664,70.39999999999999,70.2,27.02857142857143,71.9,48.34285714285715,27.0,72.98571428571428,-1.6000000000000014,74.1,False,False,False,False,False,False,True,1,1
2025-12-12,2025,12,12,27.8,26.6,75.0,20.5,1017.4,Transição,346,-2.4492935982947064e-16,1.0,4,0,126.7,26.9,65.7,52.6,28.5,71.8,46.6,26.7,73.7,67.0,27.2,73.5,69.0333333333335,27.333333333333332,70.83333333333333,64.6,26.942857142857143,72.11428571428573,47.65,26.892857142857142,72.85714285714286,-0.29999999999999716,-98.9,False,False,False,False,False,False,True,1,1
2025-12-13,2025,12,13,14.9,27.3,73.2,15.2,1011.1,Transição,347,-2.4492935982947064e-16,1.0,5,1,27.8,26.6,75.0,126.7,26.9,65.7,52.6,28.5,71.8,24.7,26.1,76.4,56.46666666666684,26.933333333333334,71.3,63.2,27.114285714285717,71.65714285714286,46.76428571428571,26.842857142857145,72.84285714285714,0.6999999999999993,-12.9,False,False,False,False,False,False,True,1,1
2025-12-14,2025,12,14,20.7,28.0,71.0,14.2,1009.6,Transição,348,-2.4492935982947064e-16,1.0,6,1,14.9,27.3,73.2,27.8,26.6,75.0,126.7,26.9,65.7,148.0,26.7,70.4,21.133333333333507,27.3,73.06666666666666,45.01428571428572,27.3,71.74285714285715,48.24285714285714,26.92142857142857,72.52857142857144,0.6999999999999993,5.799999999999999,False,False,False,False,False,False,True,1,1
2025-12-15,2025,12,15,51.1,27.6,70.7,15.9,1018.3,Transição,349,-2.4492935982947064e-16,1.0,0,0,20.7,28.0,71.0,14.9,27.3,73.2,27.8,26.6,75.0,25.8,27.1,71.8,28.900000000000176,27.633333333333336,71.63333333333334,48.628571428571426,27.37142857142857,71.58571428571429,50.08571428571429,27.021428571428572,72.44285714285715,-0.3999999999999986,30.400000000000002,False,False,False,False,False,False,True,1,1
2025-12-16,2025,12,16,90.8,26.7,77.0,27.1,1013.4,Transição,350,-2.4492935982947064e-16,1.0,1,0,51.1,27.6,70.7,20.7,28.0,71.0,14.9,27.3,73.2,46.6,26.7,73.7,54.20000000000018,27.433333333333334,72.89999999999999,54.942857142857136,27.371428571428574,72.05714285714285,53.44285714285714,26.978571428571428,72.9357142857143,-0.9000000000000021,39.699999999999996,False,False,False,False,False,False,True,1,1
2025-12-17,2025,12,17,136.4,26.5,74.8,13.9,1012.4,Transição,351,-2.4492935982947064e-16,1.0,2,0,90.8,26.7,77.0,51.1,27.6,70.7,20.7,28.0,71.0,52.6,28.5,71.8,92.76666666666684,26.933333333333334,74.16666666666667,66.91428571428573,27.08571428571429,72.4857142857143,61.857142857142854,27.057142857142857,73.45714285714287,-0.1999999999999993,45.60000000000001,False,False,False,False,False,False,True,1,1
2025-12-18,2025,12,18,25.1,26.5,77.6,18.8,1008.3,Transição,352,-2.4492935982947064e-16,1.0,3,0,136.4,26.5,74.8,90.8,26.7,77.0,51.1,27.6,70.7,126.7,26.9,65.7,84.10000000000016,26.566666666666666,76.46666666666665,52.40000000000001,27.028571428571432,74.1857142857143,61.300000000000004,27.028571428571432,73.04285714285714,0.0,-111.30000000000001,False,False,False,False,False,False,True,1,1
2025-12-19,2025,12,19,81.1,28.4,87.8,18.5,1013.9,Transição,353,-2.4492935982947064e-16,1.0,4,0,25.1,26.5,77.6,136.4,26.5,74.8,90.8,26.7,77.0,27.8,26.6,75.0,80.86666666666683,27.13333333333333,80.06666666666666,60.01428571428572,27.285714285714285,76.01428571428572,62.307142857142864,27.11428571428571,74.06428571428572,1.8999999999999986,55.99999999999999,False,False,False,False,False,False,True,1,1
2025-12-20,2025,12,20,85.6,27.5,72.4,10.6,1010.0,Transição,354,-2.4492935982947064e-16,1.0,5,1,81.1,28.4,87.8,25.1,26.5,77.6,136.4,26.5,74.8,14.9,27.3,73.2,63.9333333333335,27.466666666666665,79.26666666666667,70.11428571428571,27.314285714285713,75.89999999999999,66.65714285714286,27.214285714285715,73.77857142857144,-0.8999999999999986,4.5,False,False,False,False,False,False,True,1,1
2025-12-21,2025,12,21,37.8,26.0,75.5,20.9,1013.0,Transição,355,-2.4492935982947064e-16,1.0,6,1,85.6,27.5,72.4,81.1,28.4,87.8,25.1,26.5,77.6,20.7,28.0,71.0,68.16666666666684,27.299999999999997,78.56666666666666,72.55714285714285,27.02857142857143,76.54285714285713,58.785714285714285,27.164285714285715,74.14285714285714,-1.5,-47.8,False,False,False,False,False,False,True,1,1
2025-12-22,2025,12,22,116.7,26.8,76.5,26.5,1010.2,Transição,356,-2.4492935982947064e-16,1.0,0,0,37.8,26.0,75.5,85.6,27.5,72.4,81.1,28.4,87.8,51.1,27.6,70.7,80.0333333333335,26.76666666666667,74.8,81.92857142857143,26.914285714285715,77.37142857142858,65.27857142857144,27.142857142857142,74.47857142857143,0.8000000000000007,78.9,False,False,False,False,False,False,True,1,1
2025-12-23,2025,12,23,76.2,27.8,72.0,14.5,1013.1,Transição,357,-2.4492935982947064e-16,1.0,1,0,116.7,26.8,76.5,37.8,26.0,75.5,85.6,27.5,72.4,90.8,26.7,77.0,76.90000000000016,26.86666666666667,74.66666666666667,79.84285714285714,27.071428571428573,76.65714285714286,67.39285714285714,27.22142857142857,74.35714285714286,1.0,-40.5,False,False,False,False,False,False,True,1,1
2025-12-24,2025,12,24,48.7,28.0,76.3,10.8,1013.0,Transição,358,-2.4492935982947064e-16,1.0,2,0,76.2,27.8,72.0,116.7,26.8,76.5,37.8,26.0,75.5,136.4,26.5,74.8,80.5333333333335,27.533333333333335,74.93333333333334,67.31428571428572,27.285714285714285,76.87142857142858,67.11428571428571,27.185714285714287,74.67857142857143,0.1999999999999993,-27.5,False,False,False,False,False,False,True,1,1
2025-12-25,2025,12,25,17.1,28.3,74.3,22.2,1013.2,Transição,359,-2.4492935982947064e-16,1.0,3,0,48.7,28.0,76.3,76.2,27.8,72.0,116.7,26.8,76.5,25.1,26.5,77.6,47.333333333333506,28.03333333333333,74.2,66.17142857142856,27.54285714285714,76.39999999999999,59.285714285714285,27.285714285714285,75.29285714285713,0.3000000000000007,-31.6,False,False,False,False,False,False,True,1,1
