data,ano,mes,dia,fenomeno_climatico,precipitacao_mm,temperatura_c,umidade_percent,vento_kmh,pressao_hpa,estacao
2024-01-18,2024,1,18,El Niño Forte,51.5,27.6,62.7,14.3,1011.4,Transição
2024-01-19,2024,1,19,El Niño Forte,0.0,28.6,59.1,10.6,1010.9,Transição
2024-01-20,2024,1,20,El Niño Forte,131.5,27.5,75.9,15.3,1008.1,Transição
2024-01-21,2024,1,21,El Niño Forte,25.9,28.6,64.2,11.3,1010.9,Transição
2024-01-22,2024,1,22,El Niño Forte,35.4,28.5,61.7,14.8,1009.3,Transição
2024-01-23,2024,1,23,El Niño Forte,43.1,27.8,63.2,12.9,1013.0,Transição
2024-01-24,2024,1,24,El Niño Forte,26.8,27.7,75.2,18.9,1011.6,Transição
2024-01-25,2024,1,25,El Niño Forte,18.5,26.0,67.9,31.0,1012.6,Transição
2024-01-26,2024,1,26,El Niño Forte,26.4,26.4,69.0,16.3,1009.4,Transição
2024-01-27,2024,1,27,El Niño Forte,34.1,30.3,70.0,15.9,1017.8,Transição
2024-01-28,2024,1,28,El Niño Forte,1.9,27.3,67.1,17.2,1011.4,Transição
2024-01-29,2024,1,29,El Niño Forte,73.8,26.5,69.0,17.2,1008.6,Transição
2024-01-30,2024,1,30,El Niño Forte,74.2,26.9,71.1,19.5,1018.1,Transição
2024-01-31,2024,1,31,El Niño Forte,46.9,27.5,63.5,20.2,1016.2,Transição
2024-02-01,2024,2,1,El Niño Forte,134.3,28.4,73.9,14.1,1011.7,Chuvosa
2024-02-02,2024,2,2,El Niño Forte,64.9,29.9,65.5,21.1,1010.5,Chuvosa
2024-02-03,2024,2,3,El Niño Forte,187.9,28.7,70.1,19.0,1015.3,Chuvosa
2024-02-04,2024,2,4,El Niño Forte,71.9,28.4,75.5,16.2,1010.5,Chuvosa
2024-02-05,2024,2,5,El Niño Forte,142.1,27.7,73.9,16.8,1016.3,Chuvosa
2024-02-06,2024,2,6,El Niño Forte,91.4,28.2,64.1,19.3,1012.9,Chuvosa
2024-02-07,2024,2,7,El Niño Forte,53.2,28.4,71.4,22.9,1010.8,Chuvosa
2024-02-08,2024,2,8,El Niño Forte,195.3,29.2,64.5,23.3,1011.2,Chuvosa
2024-02-09,2024,2,9,El Niño Forte,91.5,30.0,73.0,18.8,1012.7,Chuvosa
2024-02-10,2024,2,10,El Niño Forte,145.8,28.8,69.4,16.1,1016.3,Chuvosa
2024-02-11,2024,2,11,El Niño Forte,133.6,27.3,68.8,19.9,1009.8,Chuvosa
2024-02-12,2024,2,12,El Niño Forte,103.2,28.1,61.6,10.8,1006.7,Chuvosa
2024-02-13,2024,2,13,El Niño Forte,48.2,27.8,75.1,13.8,1009.3,Chuvosa
2024-02-14,2024,2,14,El Niño Forte,66.8,28.2,64.5,13.7,1014.3,Chuvosa
2024-02-15,2024,2,15,El Niño Forte,100.0,28.4,70.9,20.0,1013.7,Chuvosa
2024-02-16,2024,2,16,El Niño Forte,63.2,28.3,64.6,10.2,1010.3,Chuvosa
2024-02-17,2024,2,17,El Niño Forte,0.0,26.7,61.5,20.4,1014.1,Chuvosa
2024-02-18,2024,2,18,El Niño Forte,67.7,28.9,61.9,14.0,1013.4,Chuvosa
2024-02-19,2024,2,19,El Niño Forte,80.2,28.0,68.2,17.2,1009.8,Chuvosa
2024-02-20,2024,2,20,El Niño Forte,152.2,26.9,67.8,10.4,1016.2,Chuvosa
2024-02-21,2024,2,21,El Niño Forte,83.9,28.1,62.9,13.7,1014.0,Chuvosa
2024-02-22,2024,2,22,El Niño Forte,5.8,27.7,71.5,13.8,1013.4,Chuvosa
2024-02-23,2024,2,23,El Niño Forte,82.8,28.4,68.1,34.4,1012.9,Chuvosa
2024-02-24,2024,2,24,El Niño Forte,32.2,28.2,74.9,12.0,1015.5,Chuvosa
2024-02-25,2024,2,25,El Niño Forte,244.9,27.5,58.6,12.0,1013.2,Chuvosa
2024-02-26,2024,2,26,El Niño Forte,129.9,28.1,64.4,18.4,1013.1,Chuvosa
2024-02-27,2024,2,27,El Niño Forte,137.4,26.8,65.5,9.8,1011.6,Chuvosa
2024-02-28,2024,2,28,El Niño Forte,133.2,26.9,71.9,16.6,1014.1,Chuvosa
2024-02-29,2024,2,29,El Niño Forte,52.8,26.9,66.1,16.6,1012.3,Chuvosa
2024-03-01,2024,3,1,El Niño Forte,328.2,27.1,70.5,13.9,1014.6,Chuvosa
2024-03-02,2024,3,2,El Niño Forte,130.2,27.2,58.8,20.7,1007.3,Chuvosa
2024-03-03,2024,3,3,El Niño Forte,56.7,30.1,59.7,11.3,1011.3,Chuvosa
2024-03-04,2024,3,4,El Niño Forte,109.8,28.5,70.9,15.3,1016.2,Chuvosa
2024-03-05,2024,3,5,El Niño Forte,380.8,29.7,77.7,16.3,1004.7,Chuvosa
2024-03-06,2024,3,6,El Niño Forte,189.9,28.7,67.2,17.0,1014.2,Chuvosa
2024-03-07,2024,3,7,El Niño Forte,310.4,30.0,72.3,11.1,1005.4,Chuvosa
2024-03-08,2024,3,8,El Niño Forte,293.6,28.5,67.1,28.6,1011.7,Chuvosa
2024-03-09,2024,3,9,El Niño Forte,91.8,26.3,63.3,12.2,1009.1,Chuvosa
2024-03-10,2024,3,10,El Niño Forte,493.9,28.5,72.0,20.2,1013.7,Chuvosa
2024-03-11,2024,3,11,El Niño Forte,106.5,27.3,70.3,27.7,1014.0,Chuvosa
2024-03-12,2024,3,12,El Niño Forte,0.4,27.8,71.4,27.0,1017.0,Chuvosa
2024-03-13,2024,3,13,El Niño Forte,462.9,29.0,76.0,14.9,1009.7,Chuvosa
2024-03-14,2024,3,14,El Niño Forte,101.8,29.2,70.6,17.3,1018.1,Chuvosa
2024-03-15,2024,3,15,El Niño Forte,263.5,28.2,70.2,13.5,1017.0,Chuvosa
2024-03-16,2024,3,16,El Niño Forte,335.0,28.2,71.1,19.0,1011.1,Chuvosa
2024-03-17,2024,3,17,El Niño Forte,127.9,28.4,73.1,23.7,1011.2,Chuvosa
2024-03-18,2024,3,18,El Niño Forte,138.1,27.8,77.8,17.5,1008.4,Chuvosa
2024-03-19,2024,3,19,El Niño Forte,325.5,27.6,62.3,18.7,1007.7,Chuvosa
2024-03-20,2024,3,20,El Niño Forte,135.7,29.3,72.1,12.4,1013.9,Chuvosa
2024-03-21,2024,3,21,El Niño Forte,82.8,26.6,63.6,19.9,1013.6,Chuvosa
2024-03-22,2024,3,22,El Niño Forte,445.8,28.5,72.3,9.0,1009.3,Chuvosa
2024-03-23,2024,3,23,El Niño Forte,108.5,28.8,61.5,22.1,1008.5,Chuvosa
2024-03-24,2024,3,24,El Niño Forte,87.2,28.1,74.9,15.1,1008.5,Chuvosa
2024-03-25,2024,3,25,El Niño Forte,73.0,28.4,71.5,18.5,1013.8,Chuvosa
2024-03-26,2024,3,26,El Niño Forte,114.9,27.5,66.4,27.2,1010.8,Chuvosa
2024-03-27,2024,3,27,El Niño Forte,190.0,27.5,65.9,18.9,1011.1,Chuvosa
2024-03-28,2024,3,28,El Niño Forte,67.2,28.2,71.4,11.0,1012.1,Chuvosa
2024-03-29,2024,3,29,El Niño Forte,199.0,29.3,69.0,35.2,1012.7,Chuvosa
2024-03-30,2024,3,30,El Niño Forte,65.5,27.2,70.4,14.0,1009.7,Chuvosa
2024-03-31,2024,3,31,El Niño Forte,69.9,29.0,70.4,15.3,1013.7,Chuvosa
2024-04-01,2024,4,1,El Niño Forte,43.5,28.6,68.8,22.0,1013.5,Chuvosa
2024-04-02,2024,4,2,El Niño Forte,301.9,29.4,70.3,15.0,1012.1,Chuvosa
2024-04-03,2024,4,3,El Niño Forte,195.1,29.4,72.2,8.9,1006.4,Chuvosa
2024-04-04,2024,4,4,El Niño Forte,109.7,27.7,71.7,27.2,1009.8,Chuvosa
2024-04-05,2024,4,5,El Niño Forte,107.4,27.4,65.3,9.4,1010.2,Chuvosa
2024-04-06,2024,4,6,El Niño Forte,161.7,28.9,62.5,16.5,1011.8,Chuvosa
2024-04-07,2024,4,7,El Niño Forte,33.2,28.8,61.9,27.7,1010.2,Chuvosa
2024-04-08,2024,4,8,El Niño Forte,231.5,28.8,73.2,11.9,1010.4,Chuvosa
2024-04-09,2024,4,9,El Niño Forte,165.6,27.5,73.1,11.7,1011.7,Chuvosa
2024-04-10,2024,4,10,El Niño Forte,57.4,28.4,73.4,11.5,1011.1,Chuvosa
2024-04-11,2024,4,11,El Niño Forte,81.3,27.6,76.2,17.3,1018.3,Chuvosa
2024-04-12,2024,4,12,El Niño Forte,17.1,28.7,55.7,18.2,1012.0,Chuvosa
2024-04-13,2024,4,13,El Niño Forte,35.7,29.9,60.3,21.8,1007.8,Chuvosa
2024-04-14,2024,4,14,El Niño Forte,302.3,27.6,64.8,21.6,1011.9,Chuvosa
2024-04-15,2024,4,15,El Niño Forte,300.6,28.3,69.7,13.9,1015.4,Chuvosa
2024-04-16,2024,4,16,El Niño Forte,268.8,27.7,70.1,11.5,1016.1,Chuvosa
2024-04-17,2024,4,17,El Niño Forte,36.5,28.0,68.3,15.3,1011.1,Chuvosa
2024-04-18,2024,4,18,El Niño Forte,49.0,26.5,71.8,9.6,1015.0,Chuvosa
2024-04-19,2024,4,19,El Niño Forte,175.4,28.6,58.1,21.6,1011.8,Chuvosa
2024-04-20,2024,4,20,El Niño Forte,90.4,28.1,74.1,20.1,1008.1,Chuvosa
2024-04-21,2024,4,21,El Niño Forte,62.0,29.4,61.9,24.8,1015.0,Chuvosa
2024-04-22,2024,4,22,El Niño Forte,38.6,27.5,70.2,19.7,1015.1,Chuvosa
2024-04-23,2024,4,23,El Niño Forte,344.3,29.2,70.6,11.3,1012.5,Chuvosa
2024-04-24,2024,4,24,El Niño Forte,81.8,27.0,67.6,13.6,1013.3,Chuvosa
2024-04-25,2024,4,25,El Niño Forte,133.6,28.6,60.4,12.6,1009.3,Chuvosa
2024-04-26,2024,4,26,El Niño Forte,161.4,29.4,66.7,41.5,1013.0,Chuvosa
2024-04-27,2024,4,27,El Niño Forte,345.2,27.5,73.0,13.4,1005.2,Chuvosa
2024-04-28,2024,4,28,El Niño Forte,34.4,26.2,68.1,12.9,1012.1,Chuvosa
2024-04-29,2024,4,29,El Niño Forte,148.4,26.9,68.6,15.0,1006.9,Chuvosa
2024-04-30,2024,4,30,El Niño Forte,179.2,28.7,69.2,10.5,1008.2,Chuvosa
2024-05-01,2024,5,1,El Niño Forte,57.4,29.1,59.3,20.5,1005.9,Chuvosa
2024-05-02,2024,5,2,El Niño Forte,9.6,29.8,77.3,10.6,1014.6,Chuvosa
2024-05-03,2024,5,3,El Niño Forte,16.9,30.1,64.5,17.8,1009.2,Chuvosa
2024-05-04,2024,5,4,El Niño Forte,49.4,29.2,74.7,15.9,1009.2,Chuvosa
2024-05-05,2024,5,5,El Niño Forte,143.2,28.2,77.6,18.8,1012.9,Chuvosa
2024-05-06,2024,5,6,El Niño Forte,178.4,29.5,59.2,20.5,1007.0,Chuvosa
2024-05-07,2024,5,7,El Niño Forte,34.9,28.9,66.1,17.8,1011.7,Chuvosa
2024-05-08,2024,5,8,El Niño Forte,264.3,28.7,75.6,18.4,1014.3,Chuvosa
2024-05-09,2024,5,9,El Niño Forte,79.6,29.6,70.2,19.8,1013.2,Chuvosa
2024-05-10,2024,5,10,El Niño Forte,69.2,30.0,73.0,11.0,1013.9,Chuvosa
2024-05-11,2024,5,11,El Niño Forte,141.8,30.5,63.7,10.2,1007.9,Chuvosa
2024-05-12,2024,5,12,El Niño Forte,40.9,27.5,69.5,14.4,1009.1,Chuvosa
2024-05-13,2024,5,13,El Niño Forte,118.1,28.6,71.8,21.7,1012.9,Chuvosa
2024-05-14,2024,5,14,El Niño Forte,31.6,27.6,77.8,22.8,1013.0,Chuvosa
2024-05-15,2024,5,15,El Niño Forte,92.9,28.1,63.5,17.1,1010.9,Chuvosa
2024-05-16,2024,5,16,El Niño Forte,145.8,28.7,72.7,14.1,1009.4,Chuvosa
2024-05-17,2024,5,17,El Niño Forte,56.8,29.2,63.9,13.2,1011.2,Chuvosa
2024-05-18,2024,5,18,El Niño Forte,191.2,29.5,75.8,43.3,1009.0,Chuvosa
2024-05-19,2024,5,19,El Niño Forte,208.1,27.3,71.1,9.4,1017.4,Chuvosa
2024-05-20,2024,5,20,El Niño Forte,272.6,28.5,71.3,14.2,1015.6,Chuvosa
2024-05-21,2024,5,21,El Niño Forte,142.7,28.8,64.2,13.9,1008.4,Chuvosa
2024-05-22,2024,5,22,El Niño Forte,129.7,28.5,63.9,11.7,1011.8,Chuvosa
2024-05-23,2024,5,23,El Niño Forte,223.6,28.8,64.9,13.2,1016.1,Chuvosa
2024-05-24,2024,5,24,El Niño Forte,101.7,28.3,72.2,16.8,1006.8,Chuvosa
2024-05-25,2024,5,25,El Niño Forte,79.0,28.6,69.5,13.7,1014.3,Chuvosa
2024-05-26,2024,5,26,El Niño Forte,70.6,27.8,68.4,18.1,1007.2,Chuvosa
2024-05-27,2024,5,27,El Niño Forte,45.6,28.8,72.5,18.4,1012.7,Chuvosa
2024-05-28,2024,5,28,El Niño Forte,200.8,29.8,69.4,19.3,1011.1,Chuvosa
2024-05-29,2024,5,29,El Niño Forte,265.9,28.7,74.2,16.1,1014.8,Chuvosa
2024-05-30,2024,5,30,El Niño Forte,54.3,29.4,68.7,17.5,1008.9,Chuvosa
2024-05-31,2024,5,31,El Niño Forte,76.7,29.3,71.1,16.8,1012.0,Chuvosa
2024-06-01,2024,6,1,El Niño Forte,21.7,28.3,69.4,30.7,1010.8,Transição
2024-06-02,2024,6,2,El Niño Forte,119.2,29.9,69.7,14.9,1014.5,Transição
2024-06-03,2024,6,3,El Niño Forte,43.3,30.3,70.3,12.9,1009.4,Transição
2024-06-04,2024,6,4,El Niño Forte,61.8,29.7,69.9,20.1,1017.7,Transição
2024-06-05,2024,6,5,El Niño Forte,37.1,28.8,64.7,15.8,1012.6,Transição
2024-06-06,2024,6,6,El Niño Forte,163.7,29.1,68.1,11.8,1015.1,Transição
2024-06-07,2024,6,7,El Niño Forte,9.5,30.6,66.7,19.1,1014.8,Transição
2024-06-08,2024,6,8,El Niño Forte,52.4,29.2,74.0,20.9,1011.1,Transição
2024-06-09,2024,6,9,El Niño Forte,67.0,28.6,61.1,14.1,1009.8,Transição
2024-06-10,2024,6,10,El Niño Forte,128.0,27.9,61.3,13.3,1008.5,Transição
2024-06-11,2024,6,11,El Niño Forte,88.7,29.2,64.3,27.2,1011.9,Transição
2024-06-12,2024,6,12,El Niño Forte,44.2,28.4,64.5,12.0,1014.2,Transição
2024-06-13,2024,6,13,El Niño Forte,99.3,29.1,66.9,13.6,1009.7,Transição
2024-06-14,2024,6,14,El Niño Forte,12.1,28.6,67.0,15.5,1012.6,Transição
2024-06-15,2024,6,15,El Niño Forte,30.8,28.7,64.4,12.9,1007.8,Transição
2024-06-16,2024,6,16,El Niño Forte,83.5,29.4,78.3,12.4,1010.1,Transição
2024-06-17,2024,6,17,El Niño Forte,131.6,29.0,65.8,12.8,1016.3,Transição
2024-06-18,2024,6,18,El Niño Forte,52.7,29.8,75.3,15.2,1009.8,Transição
2024-06-19,2024,6,19,El Niño Forte,108.1,29.2,77.2,21.8,1014.2,Transição
2024-06-20,2024,6,20,El Niño Forte,30.4,28.1,64.0,12.9,1013.6,Transição
2024-06-21,2024,6,21,El Niño Forte,7.3,30.1,65.6,17.8,1012.7,Transição
2024-06-22,2024,6,22,El Niño Forte,12.1,29.2,64.3,19.0,1011.6,Transição
2024-06-23,2024,6,23,El Niño Forte,105.9,28.9,69.1,19.2,1014.4,Transição
2024-06-24,2024,6,24,El Niño Forte,44.0,27.9,69.4,23.4,1009.8,Transição
2024-06-25,2024,6,25,El Niño Forte,67.7,28.5,72.4,22.7,1011.9,Transição
2024-06-26,2024,6,26,El Niño Forte,59.1,28.8,65.5,16.7,1010.9,Transição
2024-06-27,2024,6,27,El Niño Forte,0.2,27.6,69.8,12.8,1008.2,Transição
2024-06-28,2024,6,28,El Niño Forte,91.9,29.6,69.7,11.8,1011.8,Transição
2024-06-29,2024,6,29,El Niño Forte,43.8,28.8,60.6,13.4,1013.6,Transição
2024-06-30,2024,6,30,El Niño Forte,74.1,29.7,66.3,23.4,1010.2,Transição
2024-07-01,2024,7,1,El Niño Forte,17.7,28.8,61.7,21.8,1006.3,Seca
2024-07-02,2024,7,2,El Niño Forte,3.1,30.6,71.3,13.0,1013.3,Seca
2024-07-03,2024,7,3,El Niño Forte,11.3,29.5,63.8,15.7,1008.4,Seca
2024-07-04,2024,7,4,El Niño Forte,14.5,28.7,72.0,16.8,1012.1,Seca
2024-07-05,2024,7,5,El Niño Forte,50.9,29.5,64.5,16.5,1014.5,Seca
2024-07-06,2024,7,6,El Niño Forte,53.8,29.8,58.7,13.3,1007.5,Seca
2024-07-07,2024,7,7,El Niño Forte,39.1,29.5,65.3,20.9,1012.6,Seca
2024-07-08,2024,7,8,El Niño Forte,61.8,29.7,69.1,17.1,1013.3,Seca
2024-07-09,2024,7,9,El Niño Forte,46.9,29.1,67.4,14.1,1004.6,Seca
2024-07-10,2024,7,10,El Niño Forte,20.5,28.9,66.0,12.5,1011.3,Seca
2024-07-11,2024,7,11,El Niño Forte,0.0,29.7,71.3,21.4,1010.4,Seca
2024-07-12,2024,7,12,El Niño Forte,29.3,29.6,66.7,22.8,1012.0,Seca
2024-07-13,2024,7,13,El Niño Forte,0.0,30.1,63.9,16.2,1009.6,Seca
2024-07-14,2024,7,14,El Niño Forte,1.1,29.7,65.4,16.0,1016.4,Seca
2024-07-15,2024,7,15,El Niño Forte,6.4,29.8,68.2,17.3,1008.5,Seca
2024-07-16,2024,7,16,El Niño Forte,28.7,29.2,71.5,11.9,1006.6,Seca
2024-07-17,2024,7,17,El Niño Forte,26.6,28.4,67.6,13.7,1013.4,Seca
2024-07-18,2024,7,18,El Niño Forte,27.0,30.3,64.7,10.6,1015.9,Seca
2024-07-19,2024,7,19,El Niño Forte,54.6,29.3,74.8,19.0,1012.9,Seca
2024-07-20,2024,7,20,El Niño Forte,35.2,30.1,69.6,16.5,1011.1,Seca
2024-07-21,2024,7,21,El Niño Forte,29.0,28.6,60.0,20.2,1020.0,Seca
2024-07-22,2024,7,22,El Niño Forte,3.5,30.5,70.1,15.9,1009.7,Seca
2024-07-23,2024,7,23,El Niño Forte,48.9,30.4,68.8,43.0,1013.7,Seca
2024-07-24,2024,7,24,El Niño Forte,19.7,30.0,66.2,12.8,1010.6,Seca
2024-07-25,2024,7,25,El Niño Forte,12.0,30.2,68.9,24.2,1017.7,Seca
2024-07-26,2024,7,26,El Niño Forte,43.2,31.0,64.6,10.2,1010.4,Seca
2024-07-27,2024,7,27,El Niño Forte,1.6,27.7,68.2,12.5,1011.3,Seca
2024-07-28,2024,7,28,El Niño Forte,34.6,28.7,71.5,10.5,1014.7,Seca
2024-07-29,2024,7,29,El Niño Forte,26.0,29.2,74.1,14.1,1015.3,Seca
2024-07-30,2024,7,30,El Niño Forte,60.0,30.3,67.1,13.7,1010.2,Seca
2024-07-31,2024,7,31,El Niño Forte,32.4,29.8,61.2,14.2,1012.3,Seca
2024-08-01,2024,8,1,El Niño Forte,0.0,29.5,70.0,16.9,1013.5,Seca
2024-08-02,2024,8,2,El Niño Forte,16.6,28.4,61.0,11.6,1009.6,Seca
2024-08-03,2024,8,3,El Niño Forte,15.9,29.0,77.1,10.2,1018.6,Seca
2024-08-04,2024,8,4,El Niño Forte,25.9,28.5,61.2,36.6,1017.7,Seca
2024-08-05,2024,8,5,El Niño Forte,9.3,29.1,78.1,19.9,1009.2,Seca
2024-08-06,2024,8,6,El Niño Forte,3.7,30.0,71.7,18.1,1013.1,Seca
2024-08-07,2024,8,7,El Niño Forte,27.9,28.5,71.5,14.4,1016.2,Seca
2024-08-08,2024,8,8,El Niño Forte,0.0,28.9,70.8,17.1,1013.7,Seca
2024-08-09,2024,8,9,El Niño Forte,51.9,29.6,69.7,28.2,1015.6,Seca
2024-08-10,2024,8,10,El Niño Forte,22.8,29.8,61.0,10.3,1013.8,Seca
2024-08-11,2024,8,11,El Niño Forte,37.0,29.8,69.7,14.6,1011.4,Seca
2024-08-12,2024,8,12,El Niño Forte,32.4,29.9,72.8,13.3,1013.8,Seca
2024-08-13,2024,8,13,El Niño Forte,15.0,30.1,60.7,13.2,1009.8,Seca
2024-08-14,2024,8,14,El Niño Forte,25.3,29.7,59.1,13.7,1014.2,Seca
2024-08-15,2024,8,15,El Niño Forte,0.7,29.5,68.0,11.5,1009.6,Seca
2024-08-16,2024,8,16,El Niño Forte,32.3,29.1,58.3,18.6,1011.8,Seca
2024-08-17,2024,8,17,El Niño Forte,5.2,29.8,70.5,12.3,1011.7,Seca
2024-08-18,2024,8,18,El Niño Forte,44.9,30.4,70.5,13.2,1016.6,Seca
2024-08-19,2024,8,19,El Niño Forte,12.8,30.7,60.4,11.7,1014.9,Seca
2024-08-20,2024,8,20,El Niño Forte,0.0,27.8,57.2,17.2,1017.5,Seca
2024-08-21,2024,8,21,El Niño Forte,0.0,29.2,63.1,10.7,1013.5,Seca
2024-08-22,2024,8,22,El Niño Forte,8.6,27.7,66.8,10.9,1014.6,Seca
2024-08-23,2024,8,23,El Niño Forte,13.2,30.3,69.7,15.0,1011.8,Seca
2024-08-24,2024,8,24,El Niño Forte,41.7,29.5,68.0,14.9,1010.4,Seca
2024-08-25,2024,8,25,El Niño Forte,9.0,29.1,74.7,14.8,1013.6,Seca
2024-08-26,2024,8,26,El Niño Forte,31.0,29.8,72.0,21.7,1012.2,Seca
2024-08-27,2024,8,27,El Niño Forte,14.7,30.1,71.2,15.4,1016.9,Seca
2024-08-28,2024,8,28,El Niño Forte,19.3,29.8,65.8,13.5,1013.4,Seca
2024-08-29,2024,8,29,El Niño Forte,34.5,29.6,66.5,15.4,1010.2,Seca
2024-08-30,2024,8,30,El Niño Forte,17.9,30.2,63.0,15.1,1009.3,Seca
2024-08-31,2024,8,31,El Niño Forte,0.0,30.2,62.4,17.4,1012.3,Seca
2024-09-01,2024,9,1,El Niño Forte,0.0,30.0,67.2,22.3,1009.4,Seca
2024-09-02,2024,9,2,El Niño Forte,19.7,29.2,66.8,13.9,1016.8,Seca
2024-09-03,2024,9,3,El Niño Forte,11.5,27.8,68.7,12.6,1008.9,Seca
2024-09-04,2024,9,4,El Niño Forte,0.0,28.7,64.4,18.0,1013.5,Seca
2024-09-05,2024,9,5,El Niño Forte,10.7,28.9,63.8,12.6,1010.7,Seca
2024-09-06,2024,9,6,El Niño Forte,14.4,27.8,68.1,17.8,1015.7,Seca
2024-09-07,2024,9,7,El Niño Forte,3.3,29.6,68.9,19.1,1009.6,Seca
2024-09-08,2024,9,8,El Niño Forte,16.9,28.0,63.7,21.5,1014.9,Seca
2024-09-09,2024,9,9,El Niño Forte,1.4,29.7,69.1,11.4,1012.9,Seca
2024-09-10,2024,9,10,El Niño Forte,0.0,29.6,75.6,16.7,1013.6,Seca
2024-09-11,2024,9,11,El Niño Forte,0.0,29.4,75.3,14.2,1014.3,Seca
2024-09-12,2024,9,12,El Niño Forte,2.8,28.7,67.9,28.1,1015.7,Seca
2024-09-13,2024,9,13,El Niño Forte,20.5,27.8,70.7,13.7,1013.8,Seca
2024-09-14,2024,9,14,El Niño Forte,0.8,28.8,80.3,11.5,1012.4,Seca
2024-09-15,2024,9,15,El Niño Forte,0.0,29.1,61.0,13.4,1008.1,Seca
2024-09-16,2024,9,16,El Niño Forte,0.0,28.1,78.9,9.7,1014.0,Seca
2024-09-17,2024,9,17,El Niño Forte,15.7,28.5,61.2,19.5,1012.0,Seca
2024-09-18,2024,9,18,El Niño Forte,23.3,29.4,70.5,12.8,1014.5,Seca
2024-09-19,2024,9,19,El Niño Forte,12.5,27.9,67.0,18.9,1016.7,Seca
2024-09-20,2024,9,20,El Niño Forte,6.8,28.5,72.9,21.6,1009.9,Seca
2024-09-21,2024,9,21,El Niño Forte,10.3,28.2,55.9,15.2,1012.0,Seca
2024-09-22,2024,9,22,El Niño Forte,13.1,29.5,65.8,21.5,1010.7,Seca
2024-09-23,2024,9,23,El Niño Forte,5.7,29.4,65.8,17.5,1013.7,Seca
2024-09-24,2024,9,24,El Niño Forte,0.0,27.7,67.2,26.1,1013.4,Seca
2024-09-25,2024,9,25,El Niño Forte,0.0,28.5,62.2,23.0,1012.6,Seca
2024-09-26,2024,9,26,El Niño Forte,16.3,29.9,60.0,19.4,1013.2,Seca
2024-09-27,2024,9,27,El Niño Forte,12.1,29.1,58.2,18.9,1015.4,Seca
2024-09-28,2024,9,28,El Niño Forte,0.0,30.5,74.2,20.0,1018.0,Seca
2024-09-29,2024,9,29,El Niño Forte,1.4,30.1,72.2,16.9,1010.0,Seca
2024-09-30,2024,9,30,El Niño Forte,16.2,28.3,74.7,18.9,1012.4,Seca
2024-10-01,2024,10,1,El Niño Forte,30.0,29.5,75.8,16.8,1017.5,Seca
2024-10-02,2024,10,2,El Niño Forte,1.8,26.9,67.1,9.5,1011.1,Seca
2024-10-03,2024,10,3,El Niño Forte,14.5,29.6,73.2,18.8,1011.7,Seca
2024-10-04,2024,10,4,El Niño Forte,0.0,28.9,59.0,18.8,1008.8,Seca
2024-10-05,2024,10,5,El Niño Forte,20.0,29.4,69.9,19.9,1010.3,Seca
2024-10-06,2024,10,6,El Niño Forte,19.0,28.5,64.3,20.9,1013.4,Seca
2024-10-07,2024,10,7,El Niño Forte,20.7,28.4,71.9,11.8,1011.3,Seca
2024-10-08,2024,10,8,El Niño Forte,4.2,28.0,72.3,15.1,1014.3,Seca
2024-10-09,2024,10,9,El Niño Forte,31.8,28.9,65.8,15.4,1015.9,Seca
2024-10-10,2024,10,10,El Niño Forte,1.7,29.5,73.6,10.7,1007.8,Seca
2024-10-11,2024,10,11,El Niño Forte,9.7,28.5,71.6,17.2,1013.3,Seca
2024-10-12,2024,10,12,El Niño Forte,27.7,28.7,76.5,11.3,1016.3,Seca
2024-10-13,2024,10,13,El Niño Forte,7.5,30.0,62.7,20.2,1008.7,Seca
2024-10-14,2024,10,14,El Niño Forte,51.6,30.1,65.3,11.8,1009.7,Seca
2024-10-15,2024,10,15,El Niño Forte,21.9,27.8,69.4,10.6,1011.8,Seca
2024-10-16,2024,10,16,El Niño Forte,36.7,27.4,61.4,10.3,1016.3,Seca
2024-10-17,2024,10,17,El Niño Forte,60.7,28.9,67.2,28.7,1008.8,Seca
2024-10-18,2024,10,18,El Niño Forte,23.1,28.3,67.5,17.6,1007.0,Seca
2024-10-19,2024,10,19,El Niño Forte,1.3,29.0,66.1,18.2,1016.3,Seca
2024-10-20,2024,10,20,El Niño Forte,16.1,28.4,72.6,15.8,1018.6,Seca
2024-10-21,2024,10,21,El Niño Forte,8.6,28.6,75.9,19.6,1009.7,Seca
2024-10-22,2024,10,22,El Niño Forte,8.5,29.0,74.0,26.6,1011.5,Seca
2024-10-23,2024,10,23,El Niño Forte,37.3,29.6,72.1,15.0,1010.1,Seca
2024-10-24,2024,10,24,El Niño Forte,16.4,29.0,64.1,14.7,1011.9,Seca
2024-10-25,2024,10,25,El Niño Forte,5.0,28.9,73.2,30.9,1014.5,Seca
2024-10-26,2024,10,26,El Niño Forte,23.6,29.8,67.5,14.3,1009.2,Seca
2024-10-27,2024,10,27,El Niño Forte,16.4,30.2,60.5,12.5,1013.9,Seca
2024-10-28,2024,10,28,El Niño Forte,10.3,29.9,66.3,16.3,1012.9,Seca
2024-10-29,2024,10,29,El Niño Forte,36.2,29.5,71.0,14.0,1014.1,Seca
2024-10-30,2024,10,30,El Niño Forte,41.0,29.1,65.3,10.5,1009.9,Seca
2024-10-31,2024,10,31,El Niño Forte,89.1,29.2,67.2,13.4,1008.6,Seca
